Coordinates,Timestamp,Velocity,force,azimuth
"127.5,272.0",582670.2209999999,0.0,0.3333333333333333,0.37373797496291045
"127.0,271.5",582670.23,78.56741944890358,0.3333333333333333,0.37373797496291045
"126.0,271.0",582670.2339999999,138.6750486787884,0.3333333333333333,0.37373797496291045
"124.5,270.5",582670.242,159.71914074706817,0.14832077026367188,0.37373797496291045
"123.0,270.0",582670.2509999999,164.14762987706067,0.11507428487141927,0.37373797496291045
"121.5,270.0",582670.259,166.4356660676691,0.12313995361328126,0.37373797496291045
"120.5,270.5",582670.2669999583,155.62863051759427,0.1309571584065755,0.37373797496291045
"118.5,272.0",582670.2759999583,163.6364874808085,0.14080912272135418,0.37373797496291045
"117.0,273.5",582670.284,168.35875720635138,0.1487110137939453,0.37373797496291045
"115.0,276.0",582670.2919999999,184.85077111401847,0.15738487243652344,0.37373797496291045
"112.5,279.0",582670.301,206.91181677288395,0.16172205607096354,0.37373797496291045
"111.0,282.5",582670.3089999999,222.24553656922424,0.16993141174316406,0.37373797496291045
"108.5,286.5",582670.3169999999,248.9670500058854,0.15744285583496093,0.37373797496291045
"106.5,291.5",582670.326,272.9281879535701,0.14827639261881512,0.37373797496291045
"104.5,296.5",582670.3339999582,297.38342999511707,0.1507342020670573,0.37373797496291045
"102.0,302.0",582670.3419999583,325.3985768001138,0.1506951649983724,0.37373797496291045
"99.5,308.5",582670.3509999999,353.8670562261389,0.15225995381673177,0.37373797496291045
"97.0,315.0",582670.3589999999,382.01878646510625,0.16230799357096354,0.37373797496291045
"94.0,322.5",582670.367,415.07640463737175,0.1641468048095703,0.37373797496291045
"90.5,331.0",582670.3759999999,449.3028475701111,0.17749366760253907,0.37373797496291045
"88.0,339.0",582670.384,477.159046444777,0.1818285624186198,0.37373797496291045
"85.5,347.5",582670.3919999583,505.23925214927755,0.19451459248860678,0.37373797496291045
"83.0,357.0",582670.4009999583,533.0223125954445,0.21763407389322917,0.37373797496291045
"81.0,365.5",582670.409,555.4500739954757,0.22575060526529947,0.37373797496291045
"79.0,374.0",582670.4169999999,576.2427039944482,0.24891751607259113,0.37373797496291045
"77.5,383.5",582670.426,596.0857846656395,0.2603917439778646,0.3640944202754259
"76.0,393.0",582670.4339999999,617.3887428793398,0.2608080546061198,0.3533980091425969
"75.0,402.0",582670.4419999999,634.3925290302816,0.27175801595052085,0.3426558216426012
"74.0,411.5",582670.451,649.5963554177249,0.27376797993977864,0.3305250843379063
"73.5,420.5",582670.4589999582,663.922169986353,0.27377344767252604,0.31992022593948144
"73.5,429.5",582670.4669999583,676.8293828415008,0.28139724731445315,0.3085524280879137
"73.5,438.0",582670.4759999999,684.5580776041045,0.28586578369140625,0.2970320423457227
"73.5,447.0",582670.4839999999,696.3574956980622,0.2910625457763672,0.28664080699416916
"74.5,456.5",582670.492,708.3453308183292,0.2914146423339844,0.27626483043166206
"75.0,466.0",582670.5009999999,717.7794022576462,0.2966509501139323,0.2657057484004185
"76.0,475.5",582670.509,728.8731219815409,0.302770741780599,0.2559248646113599
"77.0,484.5",582670.5169999583,737.8993499543708,0.308041254679362,0.24664752086135522
"78.0,494.5",582670.5259999583,747.3433315184261,0.3075233459472656,0.23589007457229783
"79.0,503.5",582670.534,755.6737924609158,0.30889447530110675,0.22644488414259753
"80.5,513.0",582670.5419999999,764.9228060458431,0.3131882985432943,0.21699969371291147
"81.5,522.0",582670.551,770.2932548960273,0.3182411193847656,0.2065931995722967
"83.0,531.0",582670.5589999999,777.5002137893935,0.32228965759277345,0.1974074085566646
"84.5,540.5",582670.5669999999,785.9000117642847,0.3317804972330729,0.18802325328322694
"86.0,550.0",582670.576,791.7760687459997,0.33617401123046875,0.17810504039260577
"88.0,559.0",582670.5839999582,798.086741373158,0.3494187672932943,0.16878192027541705
"89.5,568.5",582670.5919999583,805.7282787138711,0.3547773996988932,0.16013018687698274
"91.5,577.5",582670.6009999999,809.5100002020683,0.36344922383626305,0.15016619761917138
"93.5,585.5",582670.6089999999,812.7276040253606,0.3695245107014974,0.14177386363479416
"96.0,593.5",582670.617,815.7562404508427,0.37182909647623696,0.13412921031448194
"98.0,601.0",582670.6259999999,815.604742370807,0.37188568115234377,0.12579791148635225
"100.5,608.5",582670.634,817.3885510895823,0.3771390279134115,0.11906878550978983
"103.0,616.0",582670.6419999583,819.1719403636107,0.394845708211263,0.11262957652541689
"105.5,623.5",582670.6509999583,819.0414862933912,0.4005964914957682,0.10515276988479448
"108.0,630.5",582670.659,819.7030661501989,0.40071627298990886,0.09938494761916605
"110.5,637.5",582670.6669999999,820.3926799407651,0.40507354736328127,0.09380023082229115
"113.5,645.0",582670.676,820.3574550673833,0.4115530649820964,0.08701006968948187
"116.5,651.0",582670.6839999999,818.9192160104565,0.41301536560058594,0.0821730335566646
