Coordinates,Timestamp,Velocity,force,azimuth
"345.5,42.5",582864.0519999999,0.0,0.3333333333333333,0.5959059437129282
"345.5,42.5",582864.0599999999,0.0,0.3333333333333333,0.5959059437129282
"345.0,42.5",582864.068,31.2499998799467,0.3333333333333333,0.5959059437129282
"344.0,42.5",582864.0769999999,59.999999944120646,0.28271458943684896,0.5959059437129282
"343.5,42.5",582864.085,60.606060506856366,0.30750834147135414,0.5959059437129282
"343.0,42.5",582864.0889999999,67.56756754715875,0.24230995178222656,0.5959059437129282
"342.5,42.5",582864.097,66.6666666045785,0.19227218627929688,0.5959059437129282
"341.5,42.5",582864.1059999999,74.07407406896394,0.1797217051188151,0.5959059437129282
"341.0,43.0",582864.114,73.02729946052041,0.20284182230631512,0.5959059437129282
"340.0,43.0",582864.1229999999,77.7842325194845,0.1889916737874349,0.5959059437129282
"339.0,43.5",582864.1309999999,83.24649641436204,0.17436968485514323,0.5959059437129282
"338.0,44.0",582864.139,87.91412948635448,0.18921775817871095,0.5959059437129282
"336.5,45.0",582864.1479999999,97.29969629408059,0.19563433329264324,0.5959059437129282
"335.5,45.5",582864.156,100.38756253713382,0.19950955708821613,0.5959059437129282
"334.0,46.5",582864.164,108.71246118819185,0.18267148335774738,0.5959059437129282
"332.0,47.5",582864.173,118.97669457678435,0.18349405924479167,0.5959059437129282
"330.0,49.0",582864.181,130.29252949135972,0.17509358723958332,0.5959059437129282
"327.5,50.5",582864.1889999999,143.77894602432823,0.17695833841959635,0.5959059437129282
"324.5,52.5",582864.198,159.3110047170668,0.1724541982014974,0.5959059437129282
"321.5,54.0",582864.2059999999,172.8114725176775,0.1735260009765625,0.5959059437129282
"318.5,56.0",582864.2139999999,186.33899811212754,0.17436930338541667,0.5959059437129282
"315.5,58.5",582864.223,198.8304092527671,0.17782096862792968,0.5959059437129282
"312.0,60.5",582864.2309999999,212.45583094313616,0.1793042500813802,0.5959059437129282
"309.0,63.0",582864.239,223.86562230029296,0.1865550994873047,0.5959059437129282
"305.0,65.5",582864.2479999999,237.6286122360904,0.18899256388346355,0.5959059437129282
"301.5,68.0",582864.2559999999,249.29013016054827,0.19420789082845052,0.5959059437129282
"298.0,71.0",582864.264,261.2926555940698,0.19705657958984374,0.5959059437129282
"294.0,75.0",582864.2729999999,275.55409405172423,0.20202738444010418,0.5959059437129282
"289.5,78.5",582864.281,290.71296023472746,0.20059242248535156,0.5959059437129282
"285.0,82.5",582864.289,306.0235482524444,0.2037281036376953,0.5959059437129282
"279.5,86.5",582864.298,322.44767498534077,0.20314420064290364,0.5959059437129282
"275.0,90.5",582864.306,335.78430641839304,0.2055547078450521,0.5959059437129282
"270.5,94.5",582864.3139999999,348.3334167606116,0.21063741048177084,0.5959059437129282
"265.0,99.0",582864.323,362.91095500106417,0.21280593872070314,0.5949751575801098
"260.0,103.5",582864.3309999999,376.45074442782277,0.22472254435221353,0.5887343128535316
"255.0,108.0",582864.3389999999,389.25490655877576,0.22783584594726564,0.5827986439082274
"249.5,113.0",582864.348,402.3852876711346,0.22979888916015626,0.5787245472285414
"244.5,117.5",582864.3559999999,413.82049616094946,0.24171104431152343,0.5742537220332338
"239.0,122.0",582864.364,425.9626236709676,0.2465868631998698,0.5677382191035399
"234.0,127.5",582864.3729999999,436.7735675985276,0.2597738901774089,0.5604292591426042
"229.0,132.5",582864.3809999999,447.4619417792299,0.26566238403320314,0.5545088489863573
"224.0,138.5",582864.389,459.49293794424227,0.2775882720947266,0.5490004261348048
"218.0,144.5",582864.3979999999,471.90655504424336,0.2851025899251302,0.5409590442988448
"213.0,149.5",582864.406,481.0996538651238,0.27980016072591146,0.5317579944941596
"208.5,155.0",582864.414,489.7007848244118,0.2787487030029297,0.5247389515254182
"203.0,161.0",582864.423,499.55116763333547,0.285015869140625,0.5178267200801075
"197.5,167.5",582864.431,511.1451991557626,0.28728802998860675,0.5089918812129248
"192.5,173.5",582864.4389999999,520.4650110990827,0.2910226186116536,0.4985853870722838
"187.5,179.5",582864.448,528.0918304985997,0.2889216105143229,0.489750548205096
"183.0,186.0",582864.4559999999,536.6123128159655,0.29111251831054685,0.4823042591426071
"178.0,192.5",582864.4639999999,545.7455590094049,0.29921175638834635,0.4726301868769813
"173.5,198.5",582864.473,551.5601052966426,0.3021596272786458,0.4616591175410323
"170.0,205.0",582864.4809999999,557.5263482671011,0.3072587331136068,0.4523054798457157
"166.5,211.0",582864.489,562.5440535193476,0.3109036763509115,0.4432265003535349
"163.0,217.0",582864.4979999999,566.1446077379568,0.3201216379801432,0.4337355335566749
"159.5,222.5",582864.5059999999,570.1230293085414,0.3175469716389974,0.42590777476759956
"156.0,228.5",582864.514,574.7405413071552,0.3215235392252604,0.4175917347285459
"152.5,235.5",582864.5229999999,579.4972771266956,0.32121569315592446,0.40669695933792405
"149.5,242.5",582864.531,584.6107931974808,0.32450472513834633,0.3971602161738631
"146.5,250.0",582864.539,590.3526469760602,0.31866251627604164,0.38884417613478844
"143.5,256.5",582864.548,593.3039906569064,0.32080955505371095,0.3796889026972816
"140.5,263.5",582864.556,598.0949957843083,0.31657625834147135,0.3718306263301003
"137.0,270.0",582864.5639999999,602.7170966355199,0.3168816884358724,0.36421649058790756
"134.0,277.0",582864.573,606.1203361504797,0.3143994649251302,0.3545119007441664
"131.5,283.0",582864.5809999999,608.5554735548579,0.31351547241210936,0.34512774547072445
"129.0,289.5",582864.5889999999,611.6439710121998,0.31345837910970054,0.3365828235957317
