Coordinates,Timestamp,Velocity,force,azimuth
"426.0,17.0",583306.544,0.0,0.3333333333333333,0.9631697376582067
"426.0,17.0",583306.548,0.0,0.3333333333333333,0.9631697376582067
"425.5,16.5",583306.556,58.9255651583309,0.3333333333333333,0.9631697376582067
"424.5,16.0",583306.565,85.84645914520642,0.3333333333333333,0.9631697376582067
"424.0,16.0",583306.573,77.10579237957957,0.6500437418619792,0.9631697376582067
"423.5,15.5",583306.5809999999,78.79664745176125,0.6808546702067058,0.9631697376582067
"422.5,15.0",583306.59,87.63323644600226,0.6783250172932943,0.9631697376582067
"422.0,14.5",583306.598,87.35167714264614,0.573956553141276,0.9631697376582067
"421.5,14.5",583306.6059999999,83.02927544029484,0.4931671142578125,0.9631697376582067
"420.5,14.0",583306.615,88.23918370985282,0.34272677103678384,0.9631697376582067
"420.0,13.5",583306.6229999999,87.92686079223007,0.2951883951822917,0.9631697376582067
"419.0,13.0",583306.632,91.61656533320959,0.2998425801595052,0.9631697376582067
"417.5,12.5",583306.6399999999,100.1842920889508,0.36268463134765627,0.9631697376582067
"416.5,12.5",583306.6479999999,101.07594257209476,0.3906743367513021,0.9631697376582067
"414.5,12.0",583306.6569999999,110.97288686336131,0.42695401509602865,0.9631697376582067
"412.5,12.0",583306.6649999999,118.97669469125303,0.4737321217854818,0.9631697376582067
"410.0,12.0",583306.673,129.94615984346677,0.5321496327718099,0.9631697376582067
"407.0,12.5",583306.6819999999,141.49003044370198,0.5949441274007161,0.9631697376582067
"404.0,13.0",583306.69,153.1553409773993,0.570574696858724,0.9631697376582067
"400.5,14.0",583306.698,166.72639062465151,0.5860613505045573,0.9631697376582067
"397.0,15.0",583306.7069999999,178.3367099251214,0.6087406158447266,0.9631697376582067
"393.5,16.0",583306.715,190.14842678896966,0.6325917561848958,0.9631697376582067
"390.0,16.5",583306.723,201.13671538569884,0.6469924926757813,0.9631697376582067
"386.5,17.5",583306.732,210.12321509280844,0.6383370717366537,0.9631697376582067
"383.5,18.5",583306.74,216.97174668743938,0.6551776885986328,0.9631697376582067
"380.0,19.5",583306.7479999999,225.8229642756862,0.6610298156738281,0.9631697376582067
"376.0,21.0",583306.757,235.49175971159454,0.6811963399251302,0.9631697376582067
"372.5,22.0",583306.7649999999,243.13636612299652,0.6613173166910807,0.9631697376582067
"368.5,23.5",583306.7729999999,252.69093909793077,0.6685410817464192,0.9631697376582067
"364.0,25.0",583306.7819999999,262.6638590745761,0.6473051706949869,0.9631697376582067
"360.0,26.5",583306.7899999999,271.0577519440245,0.6616087595621745,0.9631697376582067
"355.5,28.0",583306.798,280.91730608078575,0.6646416982014974,0.3650709827754116
"351.0,29.5",583306.8069999999,289.10468308803223,0.6970783233642578,0.3547713001582293
"346.5,31.5",583306.815,298.19745053990823,0.7041976928710938,0.34366290172072744
"342.0,33.0",583306.823,306.4882914398639,0.742426045735677,0.33264605601760777
"337.0,35.0",583306.8319999999,315.28466102576476,0.7558430989583333,0.31976763804885466
"332.5,36.5",583306.84,322.67493036137677,0.7858345031738281,0.30714861949416805
"328.0,38.0",583306.848,329.68666921613914,0.805475362141927,0.2932936390254135
"323.0,40.0",583306.857,337.17803028085626,0.8158045450846354,0.27954547008010033
"319.0,41.5",583306.865,341.959737670489,0.7958985646565755,0.26697222789260294
"314.5,43.0",583306.8729999999,347.99776922051683,0.8093217213948568,0.2557265003535384
"309.5,45.0",583306.882,354.48985108632934,0.7922735850016276,0.24257342418167296
"305.0,47.0",583306.8899999999,360.2992694593813,0.7996990203857421,0.23033587535354
"300.0,49.0",583306.8979999999,367.23163848667457,0.836294682820638,0.21866290172072728
"295.5,51.5",583306.9069999999,371.85491003632836,0.8708639780680338,0.20566241343948308
"291.0,54.0",583306.9149999999,377.3007272672194,0.930047353108724,0.19159380992385683
"286.5,56.0",583306.923,382.1874917812215,0.9395603179931641,0.1789137562129206
"282.0,58.5",583306.9319999999,386.23909470822963,0.9629995981852214,0.1647688587519762
"277.5,60.5",583306.94,390.7578401801953,0.967351786295573,0.15301959117385114
"273.5,63.0",583306.948,394.2739881888363,0.9672634124755859,0.14119402965041875
"269.5,65.0",583306.9569999999,396.35738904175355,0.9672829945882161,0.12822405894729016
"265.5,67.5",583306.965,399.6609110210497,0.9565662384033203,0.1169172962519787
"261.0,70.0",583306.973,403.9701690159776,0.9206844329833984,0.10654131968947766
"256.5,73.0",583306.982,407.5598268132535,0.920129903157552,0.09471575816604218
"252.5,76.0",583306.99,410.8908805681672,0.8982100168863932,0.08299700816604234
"248.5,79.0",583306.9979999999,414.13352784729216,0.8938524881998698,0.06987444957229404
"244.0,82.0",583307.007,417.4058179693422,0.9047438303629557,0.05658404429885609
"239.5,85.0",583307.0149999999,421.4651281356162,0.9187025705973307,0.044270201525414804
"235.0,88.5",583307.0229999999,425.77084050452754,0.9179836273193359,0.03216998179885323
"230.5,91.5",583307.0319999999,428.71722400010765,0.9415606180826823,0.021183653673854067
"226.5,95.0",583307.0399999999,431.8671217381226,0.9696399688720703,0.010151549181664393
"222.5,98.5",583307.048,434.9471555544186,1.0073348999023437,0.0007063587519784005
"218.0,102.0",583307.0569999999,438.0069679653708,1.0228113810221353,-0.010142640271459384
"214.0,105.5",583307.065,440.94207440845054,1.0278966267903646,-0.010142640271459384
"209.5,109.5",583307.073,445.05213722451094,1.0434127807617188,-0.019099549451147606
"205.5,113.5",583307.0819999999,447.3823634896097,1.0513938903808593,-0.03397686878708461
"201.5,117.5",583307.09,450.49174712377135,1.0688996632893881,-0.03893597523239552
"197.5,121.0",583307.098,453.16656497892836,1.0805950164794922,-0.04374249378708669
"193.0,125.5",583307.107,456.5254557648428,1.0905891418457032,-0.055583314099583406
"189.5,129.5",583307.115,458.6586034215867,1.1005265553792318,-0.06202252308396134
"185.5,133.5",583307.1229999999,461.5391595380332,1.10835812886556,-0.06966717640427039
"181.5,138.0",583307.132,463.9499733057732,1.1208349863688152,-0.07714398304489488
"177.5,142.0",583307.1399999999,466.7242706577806,1.1067927042643229,-0.07714398304489488
"173.5,146.5",583307.1479999999,469.82105212633275,1.1161251068115234,-0.07714398304489488
"169.5,151.0",583307.1569999999,472.092820658588,1.1029341379801432,-0.07714398304489488
"166.0,155.0",583307.1649999999,473.9992415069888,1.1074237823486328,-0.07714398304489488
"162.0,159.5",583307.173,476.9534976104863,1.1110876719156901,-0.07714398304489488
"158.5,164.0",583307.1819999999,478.41666375753056,1.1504496256510417,-0.07714398304489488
"154.5,168.5",583307.19,481.28351508034365,1.155614471435547,-0.07714398304489488
