Coordinates,Timestamp,Velocity,force,azimuth
"438.5,24.5",583291.3559999999,0.0,0.3333333333333333,0.9138228138300913
"438.5,22.5",583291.364,249.9999990395736,0.3333333333333333,0.9138228138300913
"438.5,20.5",583291.3729999999,235.29411775018104,0.3333333333333333,0.9138228138300913
"438.5,19.0",583291.3809999999,219.99999979510903,0.3333333333333333,0.9138228138300913
"438.0,18.0",583291.389,197.55158771307765,0.06817779541015626,0.9138228138300913
"437.5,17.0",583291.3979999999,180.15173743710784,0.0,0.9138228138300913
"437.5,16.5",583291.4019999999,175.26647289200451,0.04079767862955729,0.9138228138300913
"437.0,15.5",583291.4099999999,168.9656258299608,0.07057469685872396,0.9138228138300913
"436.5,14.5",583291.419,161.87363514157127,0.10197550455729167,0.9138228138300913
"436.5,13.5",583291.4269999999,157.46957588852914,0.09913202921549479,0.9138228138300913
"436.0,12.5",583291.4349999999,155.1601350372233,0.11418876647949219,0.9138228138300913
"435.5,11.5",583291.4439999999,151.60981892978074,0.12088699340820312,0.9138228138300913
"434.5,11.0",583291.4519999999,146.66799830687734,0.12168947855631511,0.9138228138300913
"433.0,10.5",583291.46,144.6308552809388,0.1298039754231771,0.9138228138300913
"431.5,10.0",583291.4689999999,142.48886890601307,0.13461405436197918,0.9138228138300913
"429.5,10.0",583291.477,141.04172032920386,0.12669601440429687,0.9138228138300913
"427.5,9.5",583291.485,144.1943816056531,0.12813657124837238,0.9138228138300913
"424.5,9.5",583291.494,148.683221184212,0.12866134643554689,0.9138228138300913
"421.5,9.5",583291.502,155.28471292630985,0.13008956909179686,0.9138228138300913
"417.0,9.5",583291.5099999999,170.2302172802986,0.15704930623372396,0.9138228138300913
"412.0,10.0",583291.519,185.32279093934312,0.1603552500406901,0.9138228138300913
"407.5,11.0",583291.5269999999,197.73087795750766,0.1800556182861328,0.9138228138300913
"402.5,12.5",583291.5349999999,211.9962677163732,0.19154917399088542,0.9138228138300913
"396.5,14.0",583291.544,230.279835372939,0.2009857177734375,0.9138228138300913
"391.0,15.5",583291.5519999999,246.65874238709247,0.2178601582845052,0.9138228138300913
"385.5,17.5",583291.5599999999,262.0601255461609,0.22859662373860676,0.9138228138300913
"379.5,19.5",583291.5689999999,277.98819425096997,0.24631449381510417,0.9138228138300913
"374.5,21.5",583291.5769999999,289.91074168730944,0.25773289998372395,0.9138228138300913
"369.0,23.5",583291.585,303.5248640044739,0.2548315684000651,0.9138228138300913
"363.5,25.5",583291.5939999999,315.154060363786,0.2651880900065104,0.9138228138300913
"359.5,27.5",583291.602,321.36968085545425,0.2567979176839193,0.9138228138300913
"355.5,29.5",583291.61,327.3640393695432,0.24622942606608073,0.9138228138300913
"350.5,31.5",583291.619,335.6576808362528,0.2523417154947917,0.9138228138300913
"346.0,33.5",583291.627,342.9402452557647,0.2491662343343099,0.9138228138300913
"341.5,35.0",583291.6349999999,349.7012326059292,0.250875981648763,0.9138228138300913
"337.0,37.0",583291.644,355.0930829467795,0.24343274434407552,0.9138228138300913
"332.5,39.0",583291.6519999999,361.44307017136146,0.24308013916015625,0.9138228138300913
"327.5,41.0",583291.6599999999,369.14358777708344,0.2429852803548177,0.9138228138300913
"322.0,43.0",583291.669,376.86817528231563,0.2423694610595703,0.9138228138300913
"317.5,45.0",583291.6769999999,382.318643229996,0.24325358072916667,0.9138228138300913
"312.0,47.5",583291.6849999999,390.80215409022185,0.24817593892415366,0.9138228138300913
"306.0,50.0",583291.6939999999,399.20551505624474,0.24922777811686198,0.9138228138300913
"300.5,52.5",583291.7019999999,406.970899724555,0.262194569905599,0.9138228138300913
"295.0,55.5",583291.71,414.7182250417513,0.264273198445638,0.9138228138300913
"289.0,59.0",583291.7189999999,422.6697981607038,0.27083168029785154,0.9138228138300913
"282.5,62.5",583291.727,432.78036299964884,0.2743138631184896,0.9096113880488459
"276.0,66.0",583291.735,442.52119509023015,0.2896642049153646,0.9045454700801018
"269.5,69.5",583291.744,450.7436492649344,0.2964829762776693,0.8999373157832451
"263.0,73.5",583291.752,460.13156983156296,0.3098841349283854,0.8936354359004147
"257.0,78.0",583291.7599999999,468.3682439090288,0.3199286142985026,0.8866011341425886
"250.5,82.0",583291.769,476.0209886343754,0.3281903584798177,0.8805433948847919
"245.0,85.5",583291.7769999999,481.9175391712368,0.3318309783935547,0.8758436878535252
"239.0,89.0",583291.7849999999,488.73565049133146,0.33864084879557294,0.8707319935175999
"233.0,93.0",583291.794,494.557122559365,0.34215316772460935,0.8662764271113367
"228.0,97.0",583291.8019999999,499.1824037922074,0.3483612060546875,0.8624464710566565
"222.0,101.0",583291.8099999999,505.7668750858342,0.34677645365397136,0.8567702015254379
"216.5,105.5",583291.8189999999,510.40057694470823,0.35220082600911456,0.8500563343378977
"211.5,109.5",583291.8269999999,514.633214629039,0.34278767903645835,0.8460585316035417
"206.0,113.5",583291.835,519.7334126155504,0.3421168009440104,0.8428084095332198
"200.5,118.5",583291.8439999999,524.3659869234482,0.3443042755126953,0.8372542103144587
"195.0,123.0",583291.852,529.5726641711202,0.3645362854003906,0.8307081898066664
"190.0,128.0",583291.86,534.1117269854285,0.3674649556477865,0.8255049427363707
"185.5,132.5",583291.869,536.2324734199883,0.3756757100423177,0.8209425648066725
"181.0,137.0",583291.877,539.3525316522192,0.38071797688802084,0.8161818226191717
"177.0,141.5",583291.8849999999,541.5516108879128,0.3821699778238932,0.8098799427363582
"173.0,145.5",583291.894,542.3282523761607,0.3861707051595052,0.8023268421503961
"170.0,149.5",583291.9019999999,542.4376942077606,0.3921007792154948,0.7967573841426077
"167.0,153.0",583291.9099999999,542.191215921883,0.3863138834635417,0.7931410511347959
"164.0,157.0",583291.919,541.3955164401455,0.390146001180013,0.7923170765254233
"161.0,161.0",583291.9269999999,541.6020128883407,0.3859247843424479,0.7845045765254012
"158.0,165.5",583291.9349999999,542.2187577097795,0.387353515625,0.7832075794551224
"154.5,170.0",583291.9439999999,542.6909121497633,0.3902289072672526,0.771382017931657
"151.5,174.0",583291.9519999999,542.9589568606526,0.3917686462402344,0.7660261829707384
"148.5,179.0",583291.96,544.0203115474445,0.3983687082926432,0.7619520862910417
"145.5,184.0",583291.9689999999,544.2095181817393,0.4003576914469401,0.7573439319941737
"142.5,189.0",583291.977,545.3121084860038,0.4093378702799479,0.7527205189082349
"139.5,194.0",583291.985,546.4265013884122,0.415395991007487,0.7480055530879132
"136.5,199.5",583291.994,547.0848154994754,0.4197734832763672,0.7423903187129235
"133.0,205.0",583292.002,549.2859066741167,0.43122838338216146,0.7361036976191723
"130.0,211.0",583292.0109999999,550.3695036057013,0.43699442545572914,0.728581114611346
"127.5,217.0",583292.019,551.6677593687074,0.4500740051269531,0.7224013050410544
"124.5,223.0",583292.0269999999,553.6231848089385,0.4561621348063151,0.717442198595726
"122.0,230.0",583292.036,554.9449378421689,0.46475372314453123,0.7116438587519828
"119.5,235.5",583292.044,555.9132257186013,0.4717511494954427,0.7054182728144863
"117.0,242.0",583292.0519999999,557.7017313067532,0.46619338989257814,0.699619932970735
"115.0,248.5",583292.061,558.1307950125857,0.4593882242838542,0.6926008900019848
"113.0,254.5",583292.0689999999,558.9904927108748,0.46385841369628905,0.6844984730098077
"111.5,261.0",583292.0769999999,559.723597964686,0.46396509806315106,0.6771437366816555
"109.5,268.0",583292.0859999999,560.696243737815,0.4642262776692708,0.6700026234004173
"108.5,274.0",583292.0939999999,560.5732981180665,0.46139068603515626,0.6623732288691521
"107.0,280.5",583292.102,561.449808486484,0.4614231109619141,0.655598326525422
"106.0,287.0",583292.1109999999,561.0995301844296,0.4584550221761068,0.650105162462929
"105.0,293.5",583292.119,561.5545998305556,0.45885098775227867,0.6445051868769774
"104.0,300.0",583292.127,562.0596790333547,0.4581459045410156,0.638905211291036
"103.5,306.5",583292.1359999999,561.3994090599593,0.4575647989908854,0.6341139515254081
"102.5,313.0",583292.144,562.0097618209487,0.45778973897298175,0.6293837269160372
"102.0,320.0",583292.1519999999,562.6016121527593,0.45725288391113283,0.6244093616816785
"101.0,326.5",583292.161,562.597504683743,0.45729713439941405,0.6198469837519864
"100.5,333.0",583292.169,562.8784781576425,0.4555011749267578,0.6156050403926092
"99.5,340.0",583292.1769999999,564.0677360742861,0.45533307393391925,0.611042662462918
"98.5,346.5",583292.186,564.1899943954344,0.4552083333333333,0.606556578478544
"97.5,353.0",583292.1939999999,565.0244584905201,0.4549181620279948,0.6024061878535255
"96.5,359.5",583292.2019999999,565.8828365303916,0.45513153076171875,0.5976149280879014
"95.5,366.5",583292.2109999999,566.5130541045601,0.4643985748291016,0.5921827991816523
"94.5,373.0",583292.2189999999,567.4180584247132,0.4649944305419922,0.5872236927363494
"93.5,380.0",583292.227,568.7530906822668,0.4884976704915365,0.5818831165644919
"92.5,387.5",583292.2359999999,569.8668196564207,0.4920485178629557,0.5758406360957183
"91.5,394.5",583292.244,571.234623232527,0.5089712778727213,0.5702406605097857
"91.0,401.5",583292.252,572.2358994652266,0.5154165903727214,0.564442320666048
"90.0,408.5",583292.2609999999,572.9984985729051,0.5213387807210287,0.558155699572281
"90.0,415.0",583292.269,573.2696234007743,0.5175722757975261,0.5528151234004023
"90.0,421.5",583292.2769999999,573.5748991538999,0.5245250701904297,0.5478254993769716
"90.0,428.5",583292.286,573.7022685553817,0.5161308288574219,0.5416151722285484
"90.0,434.5",583292.294,573.6680113407873,0.5200010935465494,0.536869688830111
"90.0,441.0",583292.3019999999,574.0692565865648,0.5119593302408855,0.5325056751582297
"90.0,448.0",583292.311,574.2999690333377,0.5127066294352214,0.5271345814082422
"90.0,454.0",583292.3189999999,574.3536994264887,0.5088401794433594,0.5230910023066762
"90.0,460.0",583292.3269999999,574.4331576106017,0.5086065928141276,0.5198561390254229
"90.5,466.5",583292.3359999999,574.0355981855171,0.5076494852701823,0.5157973011347962
"90.5,472.5",583292.3439999999,574.1712908506888,0.5074316660563151,0.5124556263300963
"91.0,478.5",583292.352,574.0235203712166,0.5074307759602864,0.5100142200800948
"91.0,484.5",583292.3609999999,573.6352927339752,0.507427469889323,0.5072371204707398
"91.0,491.0",583292.369,574.2380088306447,0.507427469889323,0.5045515735957162
"91.0,497.0",583292.377,574.4620842031085,0.5142154693603516,0.5024611194941717
"91.0,504.0",583292.3859999999,574.9315040171396,0.5149333953857422,0.5002791126582332
"91.0,510.5",583292.394,575.5826685672541,0.5195018768310546,0.4977766712519803
"91.0,517.0",583292.4019999999,576.2467455186563,0.5209850311279297,0.49541155894729605
"91.0,524.0",583292.411,576.7649840502481,0.5251144409179688,0.49333636363477984
"90.5,531.0",583292.419,578.1084584778052,0.5273518880208333,0.49109332164259567
